Date,Start Time,Duration,Consumption,Generation,Net
6/29/2023,10:30 PM,15,0.6250,0.0000,0.6250
6/29/2023,10:45 PM,15,0.4000,0.0000,0.4000
6/29/2023,11:00 PM,15,0.2050,0.0000,0.2050
6/29/2023,11:15 PM,15,0.1800,0.0000,0.1800
6/29/2023,11:30 PM,15,0.2300,0.0000,0.2300
6/29/2023,11:45 PM,15,0.2300,0.0000,0.2300
6/30/2023,12:00 AM,15,0.2300,0.0000,0.2300
6/30/2023,12:15 AM,15,0.1550,0.0000,0.1550
6/30/2023,12:30 AM,15,0.1550,0.0000,0.1550
6/30/2023,12:45 AM,15,0.1350,0.0000,0.1350
6/30/2023,1:00 AM,15,0.1300,0.0000,0.1300
6/30/2023,1:15 AM,15,0.1450,0.0000,0.1450
6/30/2023,1:30 AM,15,0.1350,0.0000,0.1350
6/30/2023,1:45 AM,15,0.1000,0.0000,0.1000
6/30/2023,2:00 AM,15,0.1000,0.0000,0.1000
6/30/2023,2:15 AM,15,0.1250,0.0000,0.1250
6/30/2023,2:30 AM,15,0.1150,0.0000,0.1150
6/30/2023,2:45 AM,15,0.0950,0.0000,0.0950
6/30/2023,3:00 AM,15,0.1550,0.0000,0.1550
6/30/2023,3:15 AM,15,0.1300,0.0000,0.1300
6/30/2023,3:30 AM,15,0.4900,0.0000,0.4900
6/30/2023,3:45 AM,15,0.1500,0.0000,0.1500
6/30/2023,4:00 AM,15,0.1500,0.0000,0.1500
6/30/2023,4:15 AM,15,0.1250,0.0000,0.1250
6/30/2023,4:30 AM,15,0.1250,0.0000,0.1250
6/30/2023,4:45 AM,15,0.1200,0.0000,0.1200
6/30/2023,5:00 AM,15,0.1250,0.0000,0.1250
6/30/2023,5:15 AM,15,0.1200,0.0000,0.1200
6/30/2023,5:30 AM,15,0.1200,0.0000,0.1200
6/30/2023,5:45 AM,15,0.1000,0.0000,0.1000
6/30/2023,6:00 AM,15,0.1200,0.0000,0.1200
6/30/2023,6:15 AM,15,0.2050,0.0000,0.2050
6/30/2023,6:30 AM,15,0.1550,0.0000,0.1550
6/30/2023,6:45 AM,15,0.0050,0.0050,0.0000
6/30/2023,7:00 AM,15,0.1000,0.0350,0.0650
6/30/2023,7:15 AM,15,0.1150,0.0150,0.1000
6/30/2023,7:30 AM,15,0.2950,0.0350,0.2600
6/30/2023,7:45 AM,15,0.2600,0.0000,0.2600
6/30/2023,8:00 AM,15,0.0650,0.0050,0.0600
6/30/2023,8:15 AM,15,0.0050,0.1550,-0.1500
6/30/2023,8:30 AM,15,0.0000,0.4950,-0.4950
6/30/2023,8:45 AM,15,0.0000,0.5950,-0.5950
6/30/2023,9:00 AM,15,0.0050,0.5050,-0.5000
6/30/2023,9:15 AM,15,0.0000,0.6350,-0.6350
6/30/2023,9:30 AM,15,0.0000,0.9050,-0.9050
6/30/2023,9:45 AM,15,0.0000,1.0000,-1.0000
6/30/2023,10:00 AM,15,0.0000,1.0200,-1.0200
6/30/2023,10:15 AM,15,0.0000,1.1300,-1.1300
6/30/2023,10:30 AM,15,0.0000,1.1900,-1.1900
6/30/2023,10:45 AM,15,0.0000,1.2850,-1.2850
6/30/2023,11:00 AM,15,0.0000,1.2700,-1.2700
6/30/2023,11:15 AM,15,0.0400,0.8050,-0.7650
6/30/2023,11:30 AM,15,0.0000,1.3700,-1.3700
6/30/2023,11:45 AM,15,0.0000,0.8750,-0.8750
6/30/2023,12:00 PM,15,0.0000,1.1200,-1.1200
6/30/2023,12:15 PM,15,0.0000,1.0200,-1.0200
6/30/2023,12:30 PM,15,0.1100,0.2850,-0.1750
6/30/2023,12:45 PM,15,0.0000,0.7350,-0.7350
6/30/2023,1:00 PM,15,0.0000,1.1500,-1.1500
6/30/2023,1:15 PM,15,0.0000,0.7900,-0.7900
6/30/2023,1:30 PM,15,0.0000,0.8550,-0.8550
6/30/2023,1:45 PM,15,0.0000,0.9550,-0.9550
6/30/2023,2:00 PM,15,0.0000,0.5700,-0.5700
6/30/2023,2:15 PM,15,0.0100,0.6600,-0.6500
6/30/2023,2:30 PM,15,0.0950,0.3950,-0.3000
6/30/2023,2:45 PM,15,0.0000,0.8300,-0.8300
6/30/2023,3:00 PM,15,0.0100,0.3100,-0.3000
6/30/2023,3:15 PM,15,0.3250,0.3750,-0.0500
6/30/2023,3:30 PM,15,0.1250,0.2400,-0.1150
6/30/2023,3:45 PM,15,0.2800,0.5100,-0.2300
6/30/2023,4:00 PM,15,0.3750,0.1300,0.2450
6/30/2023,4:15 PM,15,0.1200,0.0500,0.0700
6/30/2023,4:30 PM,15,0.0050,0.3400,-0.3350
6/30/2023,4:45 PM,15,0.0650,0.0000,0.0650
6/30/2023,5:00 PM,15,0.2300,0.2600,-0.0300
6/30/2023,5:15 PM,15,0.7700,0.0000,0.7700
6/30/2023,5:30 PM,15,0.2150,0.1800,0.0350
6/30/2023,5:45 PM,15,0.4950,0.0000,0.4950
6/30/2023,6:00 PM,15,0.3500,0.0800,0.2700
6/30/2023,6:15 PM,15,0.6050,0.0000,0.6050
6/30/2023,6:30 PM,15,0.5550,0.0050,0.5500
6/30/2023,6:45 PM,15,0.6200,0.0000,0.6200
6/30/2023,7:00 PM,15,0.9500,0.0000,0.9500
6/30/2023,7:15 PM,15,0.6850,0.0000,0.6850
6/30/2023,7:30 PM,15,0.5750,0.0000,0.5750
6/30/2023,7:45 PM,15,0.5350,0.0000,0.5350
6/30/2023,8:00 PM,15,0.4100,0.0000,0.4100
6/30/2023,8:15 PM,15,0.4200,0.0000,0.4200
6/30/2023,8:30 PM,15,0.4150,0.0000,0.4150
6/30/2023,8:45 PM,15,0.4200,0.0000,0.4200
6/30/2023,9:00 PM,15,0.3700,0.0000,0.3700
6/30/2023,9:15 PM,15,0.4200,0.0000,0.4200
6/30/2023,9:30 PM,15,0.4300,0.0000,0.4300
6/30/2023,9:45 PM,15,0.3150,0.0000,0.3150
6/30/2023,10:00 PM,15,0.2000,0.0000,0.2000
6/30/2023,10:15 PM,15,0.2000,0.0000,0.2000
6/30/2023,10:30 PM,15,0.2000,0.0000,0.2000
6/30/2023,10:45 PM,15,0.1950,0.0000,0.1950
6/30/2023,11:00 PM,15,0.5750,0.0000,0.5750
6/30/2023,11:15 PM,15,0.1800,0.0000,0.1800
6/30/2023,11:30 PM,15,0.1550,0.0000,0.1550
6/30/2023,11:45 PM,15,0.1650,0.0000,0.1650
7/1/2023,12:00 AM,15,0.1650,0.0000,0.1650
7/1/2023,12:15 AM,15,0.1500,0.0000,0.1500
7/1/2023,12:30 AM,15,1.3650,0.0000,1.3650
7/1/2023,12:45 AM,15,2.0850,0.0000,2.0850
7/1/2023,1:00 AM,15,2.1150,0.0000,2.1150
7/1/2023,1:15 AM,15,2.1450,0.0000,2.1450
7/1/2023,1:30 AM,15,2.0850,0.0000,2.0850
7/1/2023,1:45 AM,15,2.1150,0.0000,2.1150
7/1/2023,2:00 AM,15,2.1150,0.0000,2.1150
7/1/2023,2:15 AM,15,2.0850,0.0000,2.0850
7/1/2023,2:30 AM,15,2.0850,0.0000,2.0850
7/1/2023,2:45 AM,15,2.0800,0.0000,2.0800
7/1/2023,3:00 AM,15,2.0850,0.0000,2.0850
7/1/2023,3:15 AM,15,2.0500,0.0000,2.0500
7/1/2023,3:30 AM,15,2.0800,0.0000,2.0800
7/1/2023,3:45 AM,15,2.0800,0.0000,2.0800
7/1/2023,4:00 AM,15,1.4550,0.0000,1.4550
7/1/2023,4:15 AM,15,1.0950,0.0000,1.0950
7/1/2023,4:30 AM,15,1.1500,0.0000,1.1500
7/1/2023,4:45 AM,15,1.1450,0.0000,1.1450
7/1/2023,5:00 AM,15,1.1150,0.0000,1.1150
7/1/2023,5:15 AM,15,1.1250,0.0000,1.1250
7/1/2023,5:30 AM,15,1.1200,0.0000,1.1200
7/1/2023,5:45 AM,15,1.4850,0.0000,1.4850
7/1/2023,6:00 AM,15,1.0650,0.0000,1.0650
7/1/2023,6:15 AM,15,1.0700,0.0000,1.0700
7/1/2023,6:30 AM,15,1.0550,0.0000,1.0550
7/1/2023,6:45 AM,15,0.9650,0.0000,0.9650
7/1/2023,7:00 AM,15,0.9150,0.0000,0.9150
7/1/2023,7:15 AM,15,0.0050,0.0350,-0.0300
7/1/2023,7:30 AM,15,0.0050,0.0600,-0.0550
7/1/2023,7:45 AM,15,0.0850,0.0500,0.0350
7/1/2023,8:00 AM,15,0.0550,0.0850,-0.0300
7/1/2023,8:15 AM,15,0.0000,0.3400,-0.3400
7/1/2023,8:30 AM,15,0.0000,0.5050,-0.5050
7/1/2023,8:45 AM,15,0.0000,0.5950,-0.5950
7/1/2023,9:00 AM,15,0.3850,0.2850,0.1000
7/1/2023,9:15 AM,15,0.4100,0.2950,0.1150
7/1/2023,9:30 AM,15,0.4650,0.2600,0.2050
7/1/2023,9:45 AM,15,0.2500,0.4700,-0.2200
7/1/2023,10:00 AM,15,0.0200,0.9600,-0.9400
7/1/2023,10:15 AM,15,0.0000,1.1400,-1.1400
7/1/2023,10:30 AM,15,0.0250,0.9150,-0.8900
7/1/2023,10:45 AM,15,0.0200,1.1050,-1.0850
7/1/2023,11:00 AM,15,0.1400,0.9100,-0.7700
7/1/2023,11:15 AM,15,0.2650,0.4050,-0.1400
7/1/2023,11:30 AM,15,0.0700,0.6450,-0.5750
7/1/2023,11:45 AM,15,0.1000,0.6750,-0.5750
7/1/2023,12:00 PM,15,0.0000,1.2650,-1.2650
7/1/2023,12:15 PM,15,0.0000,1.0100,-1.0100
7/1/2023,12:30 PM,15,0.1600,0.6000,-0.4400
7/1/2023,12:45 PM,15,0.0050,1.0700,-1.0650
7/1/2023,1:00 PM,15,0.0750,0.9000,-0.8250
7/1/2023,1:15 PM,15,0.0000,1.1250,-1.1250
7/1/2023,1:30 PM,15,0.0000,1.2500,-1.2500
7/1/2023,1:45 PM,15,0.0000,0.9400,-0.9400
7/1/2023,2:00 PM,15,0.1050,1.0050,-0.9000
7/1/2023,2:15 PM,15,0.1550,0.4800,-0.3250
7/1/2023,2:30 PM,15,0.3100,0.3500,-0.0400
7/1/2023,2:45 PM,15,0.0000,0.8400,-0.8400
7/1/2023,3:00 PM,15,0.0000,0.6750,-0.6750
7/1/2023,3:15 PM,15,0.7050,0.0100,0.6950
7/1/2023,3:30 PM,15,0.4250,0.0300,0.3950
7/1/2023,3:45 PM,15,0.0900,0.2250,-0.1350
7/1/2023,4:00 PM,15,0.0000,0.5550,-0.5550
7/1/2023,4:15 PM,15,0.0000,0.0550,-0.0550
7/1/2023,4:30 PM,15,0.0150,0.3400,-0.3250
7/1/2023,4:45 PM,15,0.0350,0.0050,0.0300
7/1/2023,5:00 PM,15,0.4000,0.0550,0.3450
7/1/2023,5:15 PM,15,0.2800,0.0000,0.2800
7/1/2023,5:30 PM,15,0.2750,0.1300,0.1450
7/1/2023,5:45 PM,15,0.4650,0.0000,0.4650
7/1/2023,6:00 PM,15,0.5600,0.0550,0.5050
7/1/2023,6:15 PM,15,1.3150,0.0000,1.3150
7/1/2023,6:30 PM,15,1.2500,0.0000,1.2500
7/1/2023,6:45 PM,15,0.9450,0.0000,0.9450
7/1/2023,7:00 PM,15,0.6600,0.0000,0.6600
7/1/2023,7:15 PM,15,0.8000,0.0000,0.8000
7/1/2023,7:30 PM,15,0.8850,0.0000,0.8850
7/1/2023,7:45 PM,15,0.6100,0.0000,0.6100
7/1/2023,8:00 PM,15,0.3700,0.0000,0.3700
7/1/2023,8:15 PM,15,0.3350,0.0000,0.3350
7/1/2023,8:30 PM,15,0.2600,0.0000,0.2600
7/1/2023,8:45 PM,15,0.6750,0.0000,0.6750
7/1/2023,9:00 PM,15,0.3050,0.0000,0.3050
7/1/2023,9:15 PM,15,0.3200,0.0000,0.3200
7/1/2023,9:30 PM,15,0.2850,0.0000,0.2850
7/1/2023,9:45 PM,15,0.3150,0.0000,0.3150
7/1/2023,10:00 PM,15,0.3650,0.0000,0.3650
7/1/2023,10:15 PM,15,0.3100,0.0000,0.3100
7/1/2023,10:30 PM,15,0.5550,0.0000,0.5550
7/1/2023,10:45 PM,15,0.2050,0.0000,0.2050
7/1/2023,11:00 PM,15,0.2050,0.0000,0.2050
7/1/2023,11:15 PM,15,0.2700,0.0000,0.2700
7/1/2023,11:30 PM,15,0.1950,0.0000,0.1950
7/1/2023,11:45 PM,15,0.2150,0.0000,0.2150
7/2/2023,12:00 AM,15,0.2200,0.0000,0.2200
7/2/2023,12:15 AM,15,0.2050,0.0000,0.2050
7/2/2023,12:30 AM,15,0.1950,0.0000,0.1950
7/2/2023,12:45 AM,15,0.1650,0.0000,0.1650
7/2/2023,1:00 AM,15,0.1300,0.0000,0.1300
7/2/2023,1:15 AM,15,0.1050,0.0000,0.1050
7/2/2023,1:30 AM,15,0.1350,0.0000,0.1350
7/2/2023,1:45 AM,15,0.1650,0.0000,0.1650
7/2/2023,2:00 AM,15,0.1650,0.0000,0.1650
7/2/2023,2:15 AM,15,0.1500,0.0000,0.1500
7/2/2023,2:30 AM,15,0.1750,0.0000,0.1750
7/2/2023,2:45 AM,15,0.1650,0.0000,0.1650
7/2/2023,3:00 AM,15,0.1400,0.0000,0.1400
7/2/2023,3:15 AM,15,0.1450,0.0000,0.1450
7/2/2023,3:30 AM,15,0.1450,0.0000,0.1450
7/2/2023,3:45 AM,15,0.1550,0.0000,0.1550
7/2/2023,4:00 AM,15,0.4550,0.0000,0.4550
7/2/2023,4:15 AM,15,0.1300,0.0000,0.1300
7/2/2023,4:30 AM,15,0.1350,0.0000,0.1350
7/2/2023,4:45 AM,15,0.1200,0.0000,0.1200
7/2/2023,5:00 AM,15,0.1050,0.0000,0.1050
7/2/2023,5:15 AM,15,0.1550,0.0000,0.1550
7/2/2023,5:30 AM,15,0.1700,0.0000,0.1700
7/2/2023,5:45 AM,15,0.1300,0.0000,0.1300
7/2/2023,6:00 AM,15,0.1200,0.0000,0.1200
7/2/2023,6:15 AM,15,0.1050,0.0000,0.1050
7/2/2023,6:30 AM,15,0.0700,0.0000,0.0700
7/2/2023,6:45 AM,15,0.0350,0.0000,0.0350
7/2/2023,7:00 AM,15,0.0500,0.0000,0.0500
7/2/2023,7:15 AM,15,0.0400,0.0000,0.0400
7/2/2023,7:30 AM,15,0.0050,0.0450,-0.0400
7/2/2023,7:45 AM,15,0.0000,0.2400,-0.2400
7/2/2023,8:00 AM,15,0.0000,0.3200,-0.3200
7/2/2023,8:15 AM,15,0.0000,0.4200,-0.4200
7/2/2023,8:30 AM,15,0.0000,0.5400,-0.5400
7/2/2023,8:45 AM,15,0.0000,0.5900,-0.5900
7/2/2023,9:00 AM,15,0.2200,0.4050,-0.1850
7/2/2023,9:15 AM,15,0.0000,0.7950,-0.7950
7/2/2023,9:30 AM,15,0.0000,0.9450,-0.9450
7/2/2023,9:45 AM,15,0.0000,1.0100,-1.0100
7/2/2023,10:00 AM,15,0.0000,1.0850,-1.0850
7/2/2023,10:15 AM,15,0.0000,1.1250,-1.1250
7/2/2023,10:30 AM,15,0.0000,1.1800,-1.1800
7/2/2023,10:45 AM,15,0.0000,1.2200,-1.2200
7/2/2023,11:00 AM,15,0.0000,1.2600,-1.2600
7/2/2023,11:15 AM,15,0.0000,1.3600,-1.3600
7/2/2023,11:30 AM,15,0.0000,1.3250,-1.3250
7/2/2023,11:45 AM,15,0.0000,0.9900,-0.9900
7/2/2023,12:00 PM,15,0.0000,1.2650,-1.2650
7/2/2023,12:15 PM,15,0.0000,0.8350,-0.8350
7/2/2023,12:30 PM,15,0.0000,1.0700,-1.0700
7/2/2023,12:45 PM,15,0.0000,0.7550,-0.7550
7/2/2023,1:00 PM,15,0.0000,0.7050,-0.7050
7/2/2023,1:15 PM,15,0.0000,0.7600,-0.7600
7/2/2023,1:30 PM,15,0.0050,0.3900,-0.3850
7/2/2023,1:45 PM,15,0.0000,0.4750,-0.4750
7/2/2023,2:00 PM,15,0.2300,0.2800,-0.0500
7/2/2023,2:15 PM,15,0.0350,0.4050,-0.3700
7/2/2023,2:30 PM,15,0.6650,0.0000,0.6650
7/2/2023,2:45 PM,15,0.2350,0.1850,0.0500
7/2/2023,3:00 PM,15,0.0000,0.4000,-0.4000
7/2/2023,3:15 PM,15,0.0000,0.7450,-0.7450
7/2/2023,3:30 PM,15,0.0950,0.2900,-0.1950
7/2/2023,3:45 PM,15,0.7000,0.1300,0.5700
7/2/2023,4:00 PM,15,1.2650,0.0000,1.2650
7/2/2023,4:15 PM,15,1.0800,0.0000,1.0800
7/2/2023,4:30 PM,15,0.2150,0.0100,0.2050
7/2/2023,4:45 PM,15,0.2900,0.0000,0.2900
7/2/2023,5:00 PM,15,0.1800,0.0850,0.0950
7/2/2023,5:15 PM,15,0.4750,0.0000,0.4750
7/2/2023,5:30 PM,15,1.0650,0.0000,1.0650
7/2/2023,5:45 PM,15,0.6100,0.0100,0.6000
7/2/2023,6:00 PM,15,0.7250,0.0800,0.6450
7/2/2023,6:15 PM,15,0.8150,0.0000,0.8150
7/2/2023,6:30 PM,15,1.1800,0.0000,1.1800
7/2/2023,6:45 PM,15,1.8050,0.0000,1.8050
7/2/2023,7:00 PM,15,2.1250,0.0000,2.1250
7/2/2023,7:15 PM,15,1.9200,0.0000,1.9200
7/2/2023,7:30 PM,15,0.8500,0.0000,0.8500
7/2/2023,7:45 PM,15,1.1300,0.0000,1.1300
7/2/2023,8:00 PM,15,0.7000,0.0000,0.7000
7/2/2023,8:15 PM,15,1.3950,0.0000,1.3950
7/2/2023,8:30 PM,15,0.3550,0.0000,0.3550
7/2/2023,8:45 PM,15,0.3650,0.0000,0.3650
7/2/2023,9:00 PM,15,0.3500,0.0000,0.3500
7/2/2023,9:15 PM,15,0.3650,0.0000,0.3650
7/2/2023,9:30 PM,15,0.3800,0.0000,0.3800
7/2/2023,9:45 PM,15,0.3850,0.0000,0.3850
7/2/2023,10:00 PM,15,0.7400,0.0000,0.7400
7/2/2023,10:15 PM,15,0.2300,0.0000,0.2300
7/2/2023,10:30 PM,15,0.2400,0.0000,0.2400
7/2/2023,10:45 PM,15,0.2150,0.0000,0.2150
7/2/2023,11:00 PM,15,0.1800,0.0000,0.1800
7/2/2023,11:15 PM,15,0.1950,0.0000,0.1950
7/2/2023,11:30 PM,15,0.3550,0.0000,0.3550
7/2/2023,11:45 PM,15,0.2200,0.0000,0.2200
7/3/2023,12:00 AM,15,0.2000,0.0000,0.2000
7/3/2023,12:15 AM,15,0.2300,0.0000,0.2300
7/3/2023,12:30 AM,15,0.3300,0.0000,0.3300
7/3/2023,12:45 AM,15,0.1750,0.0000,0.1750
7/3/2023,1:00 AM,15,0.1400,0.0000,0.1400
7/3/2023,1:15 AM,15,0.1700,0.0000,0.1700
7/3/2023,1:30 AM,15,0.1650,0.0000,0.1650
7/3/2023,1:45 AM,15,0.1300,0.0000,0.1300
7/3/2023,2:00 AM,15,0.5050,0.0000,0.5050
7/3/2023,2:15 AM,15,0.1400,0.0000,0.1400
7/3/2023,2:30 AM,15,0.1350,0.0000,0.1350
7/3/2023,2:45 AM,15,0.1050,0.0000,0.1050
7/3/2023,3:00 AM,15,0.1200,0.0000,0.1200
7/3/2023,3:15 AM,15,0.1900,0.0000,0.1900
7/3/2023,3:30 AM,15,0.1100,0.0000,0.1100
7/3/2023,3:45 AM,15,0.1300,0.0000,0.1300
7/3/2023,4:00 AM,15,0.1600,0.0000,0.1600
7/3/2023,4:15 AM,15,0.1700,0.0000,0.1700
7/3/2023,4:30 AM,15,0.1650,0.0000,0.1650
7/3/2023,4:45 AM,15,0.1650,0.0000,0.1650
7/3/2023,5:00 AM,15,0.1450,0.0000,0.1450
7/3/2023,5:15 AM,15,0.1300,0.0000,0.1300
7/3/2023,5:30 AM,15,0.1050,0.0000,0.1050
7/3/2023,5:45 AM,15,0.1300,0.0000,0.1300
7/3/2023,6:00 AM,15,0.1250,0.0000,0.1250
7/3/2023,6:15 AM,15,0.1100,0.0000,0.1100
7/3/2023,6:30 AM,15,0.0650,0.0000,0.0650
7/3/2023,6:45 AM,15,0.5200,0.0000,0.5200
7/3/2023,7:00 AM,15,0.1200,0.0000,0.1200
7/3/2023,7:15 AM,15,0.0350,0.0050,0.0300
7/3/2023,7:30 AM,15,0.0200,0.0550,-0.0350
7/3/2023,7:45 AM,15,0.0100,0.0700,-0.0600
7/3/2023,8:00 AM,15,0.0100,0.1000,-0.0900
7/3/2023,8:15 AM,15,0.0100,0.1400,-0.1300
7/3/2023,8:30 AM,15,0.0000,0.4500,-0.4500
7/3/2023,8:45 AM,15,0.0000,0.6400,-0.6400
7/3/2023,9:00 AM,15,0.0000,0.7200,-0.7200
7/3/2023,9:15 AM,15,0.0000,0.8150,-0.8150
7/3/2023,9:30 AM,15,0.0000,0.8700,-0.8700
7/3/2023,9:45 AM,15,0.1350,0.2800,-0.1450
7/3/2023,10:00 AM,15,0.1700,0.0000,0.1700
7/3/2023,10:15 AM,15,0.0100,0.4550,-0.4450
7/3/2023,10:30 AM,15,0.0000,1.1800,-1.1800
7/3/2023,10:45 AM,15,0.0000,1.2100,-1.2100
7/3/2023,11:00 AM,15,0.0000,1.2500,-1.2500
7/3/2023,11:15 AM,15,0.0000,1.3450,-1.3450
7/3/2023,11:30 AM,15,0.0000,1.4000,-1.4000
7/3/2023,11:45 AM,15,0.0000,1.4950,-1.4950
7/3/2023,12:00 PM,15,0.0000,1.0100,-1.0100
7/3/2023,12:15 PM,15,0.0000,1.5000,-1.5000
7/3/2023,12:30 PM,15,0.0000,1.5500,-1.5500
7/3/2023,12:45 PM,15,0.0000,1.5650,-1.5650
7/3/2023,1:00 PM,15,0.0000,1.5850,-1.5850
7/3/2023,1:15 PM,15,0.0000,1.5400,-1.5400
7/3/2023,1:30 PM,15,0.0000,0.9650,-0.9650
7/3/2023,1:45 PM,15,0.0000,1.1450,-1.1450
7/3/2023,2:00 PM,15,0.0000,0.8450,-0.8450
7/3/2023,2:15 PM,15,0.0650,0.4400,-0.3750
7/3/2023,2:30 PM,15,0.0000,0.9100,-0.9100
7/3/2023,2:45 PM,15,0.0000,0.4700,-0.4700
7/3/2023,3:00 PM,15,0.0000,0.9150,-0.9150
7/3/2023,3:15 PM,15,0.0050,0.4400,-0.4350
7/3/2023,3:30 PM,15,0.3450,0.0550,0.2900
7/3/2023,3:45 PM,15,0.6900,0.0300,0.6600
7/3/2023,4:00 PM,15,0.0000,0.6050,-0.6050
7/3/2023,4:15 PM,15,0.0000,0.1100,-0.1100
7/3/2023,4:30 PM,15,0.0000,0.4600,-0.4600
7/3/2023,4:45 PM,15,0.1100,0.0000,0.1100
7/3/2023,5:00 PM,15,0.0700,0.2900,-0.2200
7/3/2023,5:15 PM,15,0.3450,0.0000,0.3450
7/3/2023,5:30 PM,15,0.5450,0.0800,0.4650
7/3/2023,5:45 PM,15,0.3800,0.0000,0.3800
7/3/2023,6:00 PM,15,0.3100,0.1450,0.1650
7/3/2023,6:15 PM,15,0.7600,0.0000,0.7600
7/3/2023,6:30 PM,15,0.6950,0.0000,0.6950
7/3/2023,6:45 PM,15,1.3750,0.0000,1.3750
7/3/2023,7:00 PM,15,0.9750,0.0000,0.9750
7/3/2023,7:15 PM,15,0.7150,0.0000,0.7150
7/3/2023,7:30 PM,15,1.0450,0.0000,1.0450
7/3/2023,7:45 PM,15,1.0900,0.0000,1.0900
7/3/2023,8:00 PM,15,0.6600,0.0000,0.6600
7/3/2023,8:15 PM,15,0.9150,0.0000,0.9150
7/3/2023,8:30 PM,15,0.5600,0.0000,0.5600
7/3/2023,8:45 PM,15,0.6000,0.0000,0.6000
7/3/2023,9:00 PM,15,0.7900,0.0000,0.7900
7/3/2023,9:15 PM,15,0.4000,0.0000,0.4000
7/3/2023,9:30 PM,15,0.5800,0.0000,0.5800
7/3/2023,9:45 PM,15,0.6350,0.0000,0.6350
7/3/2023,10:00 PM,15,0.7150,0.0000,0.7150
7/3/2023,10:15 PM,15,0.6200,0.0000,0.6200
7/3/2023,10:30 PM,15,0.1900,0.0000,0.1900
7/3/2023,10:45 PM,15,0.5300,0.0000,0.5300
7/3/2023,11:00 PM,15,0.3750,0.0000,0.3750
7/3/2023,11:15 PM,15,0.3800,0.0000,0.3800
7/3/2023,11:30 PM,15,0.2350,0.0000,0.2350
7/3/2023,11:45 PM,15,0.5050,0.0000,0.5050
7/4/2023,12:00 AM,15,0.1600,0.0000,0.1600
7/4/2023,12:15 AM,15,0.2350,0.0000,0.2350
7/4/2023,12:30 AM,15,0.1850,0.0000,0.1850
7/4/2023,12:45 AM,15,0.4900,0.0000,0.4900
7/4/2023,1:00 AM,15,0.1650,0.0000,0.1650
7/4/2023,1:15 AM,15,0.2450,0.0000,0.2450
7/4/2023,1:30 AM,15,0.1550,0.0000,0.1550
7/4/2023,1:45 AM,15,0.1350,0.0000,0.1350
7/4/2023,2:00 AM,15,0.1400,0.0000,0.1400
7/4/2023,2:15 AM,15,0.1600,0.0000,0.1600
7/4/2023,2:30 AM,15,0.1600,0.0000,0.1600
7/4/2023,2:45 AM,15,0.1300,0.0000,0.1300
7/4/2023,3:00 AM,15,0.1050,0.0000,0.1050
7/4/2023,3:15 AM,15,0.1200,0.0000,0.1200
7/4/2023,3:30 AM,15,0.1350,0.0000,0.1350
7/4/2023,3:45 AM,15,0.1550,0.0000,0.1550
7/4/2023,4:00 AM,15,0.1400,0.0000,0.1400
7/4/2023,4:15 AM,15,0.1400,0.0000,0.1400
7/4/2023,4:30 AM,15,0.1500,0.0000,0.1500
7/4/2023,4:45 AM,15,0.1350,0.0000,0.1350
7/4/2023,5:00 AM,15,0.1300,0.0000,0.1300
7/4/2023,5:15 AM,15,0.1300,0.0000,0.1300
7/4/2023,5:30 AM,15,0.6100,0.0000,0.6100
7/4/2023,5:45 AM,15,0.3950,0.0000,0.3950
7/4/2023,6:00 AM,15,0.2150,0.0000,0.2150
7/4/2023,6:15 AM,15,0.1800,0.0000,0.1800
7/4/2023,6:30 AM,15,0.2000,0.0000,0.2000
7/4/2023,6:45 AM,15,0.1350,0.0000,0.1350
7/4/2023,7:00 AM,15,0.0650,0.0100,0.0550
7/4/2023,7:15 AM,15,0.0100,0.1050,-0.0950
7/4/2023,7:30 AM,15,0.0050,0.1350,-0.1300
7/4/2023,7:45 AM,15,0.0100,0.1500,-0.1400
7/4/2023,8:00 AM,15,0.0000,0.2600,-0.2600
7/4/2023,8:15 AM,15,0.2300,0.2400,-0.0100
7/4/2023,8:30 AM,15,0.0000,0.5150,-0.5150
7/4/2023,8:45 AM,15,0.0000,0.6600,-0.6600
7/4/2023,9:00 AM,15,0.0000,0.7450,-0.7450
7/4/2023,9:15 AM,15,0.0000,0.8300,-0.8300
7/4/2023,9:30 AM,15,0.0000,0.8550,-0.8550
7/4/2023,9:45 AM,15,0.0000,0.8950,-0.8950
7/4/2023,10:00 AM,15,0.0000,0.6900,-0.6900
7/4/2023,10:15 AM,15,0.0000,1.0300,-1.0300
7/4/2023,10:30 AM,15,0.0000,1.2100,-1.2100
7/4/2023,10:45 AM,15,0.0000,1.2750,-1.2750
7/4/2023,11:00 AM,15,0.0000,0.9850,-0.9850
7/4/2023,11:15 AM,15,0.0000,1.3200,-1.3200
7/4/2023,11:30 AM,15,0.0000,1.4200,-1.4200
7/4/2023,11:45 AM,15,0.0000,0.6550,-0.6550
7/4/2023,12:00 PM,15,0.0000,1.3400,-1.3400
7/4/2023,12:15 PM,15,0.3350,0.3800,-0.0450
7/4/2023,12:30 PM,15,0.0850,0.7650,-0.6800
7/4/2023,12:45 PM,15,0.0000,0.6150,-0.6150
7/4/2023,1:00 PM,15,0.0000,0.8700,-0.8700
7/4/2023,1:15 PM,15,0.0350,0.3750,-0.3400
7/4/2023,1:30 PM,15,0.0150,0.2750,-0.2600
